"","year","population","pop_no","stat_area","CU","escapement","er_E","er_2","er_3","total_runE","total_run2","total_run3","age_3","age_4","age_5","rec_E","rec_2","rec_3","RS_E","RS_2","RS_3","logRS1","logRS2","logRS3","Ut","Model","group","region","Smsy","Sgen","Umsy","U_relative"
"535",1990,"east_arm",20,6,"hecate_strait_mainland",NA,0.383,0.416,0.459,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416,"Time-varying",4,"Hecate Lowlands",427.383122121693,109.791422042388,0.589717671326554,0.705422306684857
"536",1990,"ecstall",35,4,"lower_skeena",10000,0.697,NA,NA,33003,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697,"Time-varying",3,"Skeena",4146.15975337923,909.106116720196,0.633907243245508,1.0995299508355
"537",1990,"elcho",28,8,"northern_coastal",NA,0.421,0.464,0.459,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",6,"Central Coast (South)",517.586971382841,175.416502769892,0.486964664975335,0.952841208763067
"538",1990,"evelyn_ck",11,6,"northern_coastal",NA,0.421,0.464,0.459,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",5,"Inner Waters",152.21958658879,61.3202636051058,0.430808164668966,1.07704551132762
"539",1990,"exchamsiks",36,4,"lower_skeena",3000,0.697,NA,NA,9901,NA,NA,0.571,0.426,0.003,8741,NA,NA,2.91358206,NA,NA,1.06938327264111,NA,NA,0.697,"Time-varying",3,"Skeena",1666.81114009287,336.048284086881,0.659055000055089,1.05757486088678
"540",1990,"exstew",37,4,"lower_skeena",500,0.697,NA,NA,1650,NA,NA,0.571,0.426,0.003,6485,NA,NA,12.96964773,NA,NA,2.56261183758942,NA,NA,0.697,"Time-varying",3,"Skeena",2186.93259220802,391.567922500412,0.686432244135458,1.01539519152084
"541",1990,"foch_ck",12,6,"douglas_channel_kitimat",NA,0.529,0.561,0.459,NA,NA,NA,0.714,0.286,0,720,758,591,NA,NA,NA,NA,NA,NA,0.561,"Time-varying",5,"Inner Waters",334.916259077273,134.039896376073,0.433849754755988,1.29307437390514
"542",1990,"green",19,6,"mussel_kynoch",575,0.421,0.464,0.459,993,1073,1063,0.714,0.286,0,637,674,654,1.107232684,1.172380875,1.136690275,0.101863824954246,0.159036617029633,0.128120772206348,0.464,"Time-varying",5,"Inner Waters",589.132332795758,266.630445215985,0.392926021828804,1.18088386674009
"543",1990,"hartleybay_ck",13,6,"hecate_strait_mainland",NA,0.383,0.416,0.459,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416,"Time-varying",4,"Hecate Lowlands",1025.02450676298,261.980399745269,0.594098012808109,0.700221160534948
"544",1990,"hugh_ck",14,6,"northern_coastal",NA,0.421,0.464,0.459,NA,NA,NA,0.714,0.286,0,334,354,343,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",5,"Inner Waters",314.322238634481,126.470481829599,0.43296025420062,1.07169190589258
"545",1990,"kadeen",38,4,"lower_skeena",100,0.697,NA,NA,330,NA,NA,0.571,0.426,0.003,259,NA,NA,2.589158692,NA,NA,0.951332993599338,NA,NA,0.697,"Time-varying",3,"Skeena",577.062020299973,145.156786177716,0.600804115191252,1.16011189400413
"546",1990,"kasiks",34,4,"lower_skeena",3500,0.697,NA,NA,11551,NA,NA,0.571,0.426,0.003,4239,NA,NA,1.211281929,NA,NA,0.191679244246928,NA,NA,0.697,"Time-varying",3,"Skeena",1339.70889899135,285.621914289815,0.645654303806225,1.07952505836495
"547",1990,"kemano",5,6,"northern_coastal",NA,0.421,0.464,0.459,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",5,"Inner Waters",2910.21672122186,1181.96561821161,0.426735582489943,1.08732437377878
"548",1990,"kildala",10,6,"northern_coastal",3500,0.421,0.464,0.459,6045,6534,6468,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",5,"Inner Waters",1270.71081072146,515.537720834362,0.42933909695579,1.08073083325039
"549",1990,"kiltush",6,6,"northern_coastal",NA,0.421,0.464,0.459,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",5,"Inner Waters",310.215877236907,126.545367151288,0.42388470478057,1.09463727935217
"550",1990,"kiskosh_ck",15,6,"northern_coastal",NA,0.421,0.464,0.459,NA,NA,NA,0.714,0.286,0,64,68,66,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",5,"Inner Waters",85.4623881900491,34.7083497553325,0.426440574101889,1.08807657661847
"551",1990,"kitwanga",42,4,"middle_skeena",2500,0.697,NA,NA,8251,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697,"Time-varying",3,"Skeena",3263.56939832045,707.499432070119,0.637824239590735,1.09277753452461
"552",1990,"lachmach",48,3,"portland_observatory",1409,0.639,NA,NA,3903,NA,NA,0.54758,0.44965,0.00275,3261,NA,NA,2.314323796,NA,NA,0.83911754810937,NA,NA,0.639,"Time-varying",2,"Nass",1014.44391073608,217.111394733121,0.653061484743765,0.978468360066767
"553",1990,"martin",27,8,"northern_coastal",5000,0.421,0.464,0.459,8636,9334,9239,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",6,"Central Coast (South)",2258.53481058406,767.24328323497,0.489389751961159,0.948119567564679
"554",1990,"meziadin",46,3,"upper_nass",5000,0.639,NA,NA,13850,NA,NA,0.68127,0.31776,0.00072,6204,NA,NA,1.240833566,NA,NA,0.215783384416295,NA,NA,0.639,"Time-varying",2,"Nass",2425.99093274193,584.978438055201,0.618612546994223,1.03295674021621
"555",1990,"nangeese_kspx",41,4,"middle_skeena",650,0.697,NA,NA,2145,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697,"Time-varying",3,"Skeena",1026.0200420212,223.716905632027,0.636034844799483,1.09585191078601
"556",1990,"necleetsconnay",31,8,"bella_coola_dean",NA,0.43,0.464,0.459,NA,NA,NA,0.945945946,0.054054054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",6,"Central Coast (South)",393.383800999124,135.172827264654,0.481561830700868,0.96353151437416
"557",1990,"nias",23,6,"hecate_strait_mainland",125,0.383,0.416,0.459,203,214,231,0.854411765,0.141176471,0.004411765,517,538,574,4.137453913,4.307814233,4.591798661,1.42008060178918,1.46043063696234,1.52427181245497,0.416,"Time-varying",4,"Hecate Lowlands",193.834908929992,39.6858081427551,0.655873590817395,0.634268563064953
"558",1990,"pallant_ck",51,2,"haida_gwaii_east",3802,0.291,NA,NA,5362,NA,NA,0.854,0.141,0.004,3108,NA,NA,0.817398486,NA,NA,-0.201628560068014,NA,NA,0.291,"Time-varying",1,"Haida Gwaii",1588.54963695533,663.522337941628,0.439505138292937,0.662108300099199
"559",1990,"paril",7,6,"northern_coastal",NA,0.421,0.464,0.459,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",5,"Inner Waters",362.982457274975,144.941601692394,0.434101717098859,1.06887391070681
"560",1990,"quaal",16,6,"hecate_strait_mainland",2500,0.383,0.416,0.459,4054,4283,4620,0.854411765,0.141176471,0.004411765,2307,2391,2541,0.92275689,0.956366001,1.016205221,-0.0803894702887433,-0.0446145929633463,0.0160753179324522,0.416,"Time-varying",4,"Hecate Lowlands",11440.5106993388,3597.91117673416,0.540712115285723,0.76935579625431
"561",1990,"quartcha",26,7,"northern_coastal",300,0.421,0.464,0.459,518,560,554,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",6,"Central Coast (South)",472.27626896836,161.473533770282,0.482933368623998,0.960795070595466
"562",1990,"riordan",17,6,"northern_coastal",NA,0.421,0.464,0.459,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",5,"Inner Waters",95.3734423813107,38.2096143217905,0.42991461633723,1.07928407727369
"563",1990,"roscoe",25,7,"northern_coastal",NA,0.421,0.464,0.459,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",6,"Central Coast (South)",793.059390642105,275.235121772126,0.480518812642644,0.965622963746626
"564",1990,"salloomt",52,8,"bella_coola_dean",NA,0.43,0.464,0.459,NA,NA,NA,0.945945946,0.054054054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,"Time-varying",6,"Central Coast (South)",298.679149446952,101.289534554811,0.484440101164766,0.957806752340237
"565",1990,"sylvia_ck",2,5,"hecate_strait_mainland",NA,0.383,0.416,0.459,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416,"Time-varying",4,"Hecate Lowlands",77.0553172550644,19.6579055415193,0.591511940358831,0.703282506431976
"566",1990,"tlell",49,2,"haida_gwaii_graham_isl_low",750,0.291,NA,NA,1058,NA,NA,0.854,0.141,0.004,4599,NA,NA,6.131846534,NA,NA,1.81349593362528,NA,NA,0.291,"Time-varying",1,"Haida Gwaii",3915.25575124527,1030.10913654262,0.584924928552692,0.497499740214587
"567",1990,"tsimtack_lk",3,5,"hecate_strait_mainland",200,0.383,0.416,0.459,324,343,370,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416,"Time-varying",4,"Hecate Lowlands",424.872903749692,107.48527957195,0.591832653104584,0.702901399268499
"568",1990,"tyler_ck",24,6,"hecate_strait_mainland",300,0.383,0.416,0.459,486,514,554,0.854411765,0.141176471,0.004411765,488,508,542,1.62750933,1.694009716,1.805331703,0.487050827803049,0.527098331750605,0.590744343876464,0.416,"Time-varying",4,"Hecate Lowlands",220.219965223218,65.8794760769986,0.558441620051307,0.744930150374143
"569",1990,"wahoo",8,6,"brim_wahoo",NA,0.529,0.561,0.459,NA,NA,NA,0.713592233,0.286407767,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561,"Time-varying",5,"Inner Waters",731.91440274453,301.489702621282,0.426230682890259,1.31618868026082
"570",1990,"west_arm",21,6,"hecate_strait_mainland",NA,0.383,0.416,0.459,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416,"Time-varying",4,"Hecate Lowlands",545.837524243585,138.424777386914,0.59403486324859,0.700295598350956
"571",1990,"zolzap",45,3,"lower_nass",50,0.639,NA,NA,139,NA,NA,0.571,0.426,0.003,5542,NA,NA,NA,NA,NA,NA,NA,NA,0.639,"Time-varying",2,"Nass",774.457290650717,166.404130625502,0.64271479149257,0.99422015559352
"572",1990,"zymagotitz",39,4,"lower_skeena",1500,0.697,NA,NA,4950,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697,"Time-varying",3,"Skeena",773.548002806024,173.237269063894,0.635978346400488,1.09594926296608
"573",1991,"aaltanhash",18,6,"northern_coastal",600,0.376,0.41,0.394,962,1017,989,0.714,0.286,0,412,439,425,0.686022552,0.73088693,0.708472595,-0.376844777161042,-0.313496509718887,-0.34464390091002,0.41,"Time-varying",5,"Inner Waters",214.445926136645,106.979087877551,0.38133013137826,1.07518385320907
"574",1991,"arnoup",22,6,"hecate_strait_mainland",250,0.325,0.35,0.394,370,385,412,0.854411765,0.141176471,0.004411765,559,596,644,2.237832231,2.384928341,2.575658269,0.805507643272836,0.869169078186617,0.946105139892361,0.35,"Time-varying",4,"Hecate Lowlands",200.311181477749,44.234844314577,0.639635110791878,0.54718697284565
"575",1991,"babine_fence",40,4,"middle_skeena",6720,0.624,NA,NA,17872,NA,NA,0.752,0.246,0.002,11640,NA,NA,1.732166725,NA,NA,0.549373067054742,NA,NA,0.624,"Time-varying",3,"Skeena",11313.0201893948,2661.47246365222,0.619193541711779,1.00776244899928
"576",1991,"bear",44,4,"upper_skeena",NA,0.624,NA,NA,NA,NA,NA,0.615,0.38,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624,"Time-varying",3,"Skeena",1154.97676023067,237.157888688545,0.653328604544323,0.955108953839885
"577",1991,"bella_coola",30,8,"bella_coola_dean",21000,0.383,0.41,0.394,34036,35593,34625,0.945945946,0.054054054,0,34171,36110,34886,1.627190012,1.719544127,1.661220871,0.486854608141894,0.542059213253546,0.507552796504832,0.41,"Time-varying",6,"Central Coast (South)",18831.7551026179,6177.61469702397,0.519403376854317,0.789367220681349
"578",1991,"belowe_ck",1,5,"hecate_strait_mainland",NA,0.325,0.35,0.394,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,"Time-varying",4,"Hecate Lowlands",148.514881655602,33.5190301317153,0.625744343851286,0.559333861247303
"579",1991,"brim",4,6,"brim_wahoo",75,0.503,0.528,0.394,151,159,124,0.713592233,0.286407767,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528,"Time-varying",5,"Inner Waters",499.721551330309,188.792584073752,0.461427884527171,1.14427414923363
"580",1991,"cascade",29,8,"northern_coastal",375,0.376,0.41,0.394,601,636,618,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",6,"Central Coast (South)",118.465061221196,35.935276075243,0.52805012774865,0.776441437005311
"581",1991,"chuckwalla",32,9,"rivers_inlet",NA,0.26,0.291,0.394,NA,NA,NA,0.794,0.206,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291,"Time-varying",6,"Central Coast (South)",3257.10489114829,982.070768873328,0.524169025620048,0.555164433182162
"582",1991,"dala",9,6,"northern_coastal",1500,0.376,0.41,0.394,2404,2542,2473,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",5,"Inner Waters",1279.35658371224,471.750515092606,0.467973136941705,0.87611866501447
"583",1991,"damshilgwit",43,4,"upper_skeena",NA,0.624,NA,NA,NA,NA,NA,0.615,0.38,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624,"Time-varying",3,"Skeena",1729.49144626921,352.909165869251,0.653078042457674,0.955475394107192
"584",1991,"deena",50,2,"haida_gwaii_east",2500,0.21,NA,NA,3165,NA,NA,0.854,0.141,0.004,1627,NA,NA,0.650982457,NA,NA,-0.429272584909323,NA,NA,0.21,"Time-varying",1,"Haida Gwaii",1052.23045080019,559.366207568519,0.272590512337537,0.770386313885959
"585",1991,"diskangieg",47,3,"lower_nass",NA,0.653,NA,NA,NA,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653,"Time-varying",2,"Nass",1972.43709356253,265.211762326074,0.745150214846254,0.876333371432675
"586",1991,"docee",33,10,"smith_inlet",NA,0.26,0.291,0.394,NA,NA,NA,0.775,0.225,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291,"Time-varying",6,"Central Coast (South)",5678.71711120812,1716.59509925364,0.53090812922507,0.54811743121122
"587",1991,"east_arm",20,6,"hecate_strait_mainland",NA,0.325,0.35,0.394,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,"Time-varying",4,"Hecate Lowlands",445.650323132551,102.509920983851,0.623169745620571,0.561644724346269
"588",1991,"ecstall",35,4,"lower_skeena",4000,0.624,NA,NA,10638,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624,"Time-varying",3,"Skeena",4271.73219317445,879.058537408383,0.654490083013489,0.953413987767237
"589",1991,"elcho",28,8,"northern_coastal",1100,0.376,0.41,0.394,1763,1864,1814,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",6,"Central Coast (South)",563.478196930432,169.372639856272,0.530296720222647,0.773152056885927
"590",1991,"evelyn_ck",11,6,"northern_coastal",250,0.376,0.41,0.394,401,424,412,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",5,"Inner Waters",161.972672141609,60.9704094189725,0.459262561900905,0.892735515612234
"591",1991,"exchamsiks",36,4,"lower_skeena",750,0.624,NA,NA,1995,NA,NA,0.571,0.426,0.003,10867,NA,NA,14.48976895,NA,NA,2.67344281072582,NA,NA,0.624,"Time-varying",3,"Skeena",1777.35433230208,297.158776669293,0.700729936655215,0.890499987739258
"592",1991,"exstew",37,4,"lower_skeena",3000,0.624,NA,NA,7979,NA,NA,0.571,0.426,0.003,6232,NA,NA,2.077362668,NA,NA,0.731099141110004,NA,NA,0.624,"Time-varying",3,"Skeena",2100.52595784729,436.436649842972,0.654673125905647,0.953147418624806
"593",1991,"foch_ck",12,6,"douglas_channel_kitimat",200,0.503,0.528,0.394,402,424,330,0.714,0.286,0,509,546,401,2.54308975,2.727636121,2.004980892,0.93337977877827,1.00343534435421,0.695634530538556,0.528,"Time-varying",5,"Inner Waters",386.928412358855,139.875287224648,0.493961137981754,1.06890999999985
"594",1991,"green",19,6,"mussel_kynoch",1300,0.376,0.41,0.394,2083,2203,2143,0.714,0.286,0,984,1048,1017,0.757142424,0.806485504,0.781926984,-0.278203900572873,-0.215069355539969,-0.245993913640144,0.41,"Time-varying",5,"Inner Waters",645.849807516918,271.22488804787,0.431938736901924,0.949208683946062
"595",1991,"hartleybay_ck",13,6,"hecate_strait_mainland",1000,0.325,0.35,0.394,1481,1538,1649,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,"Time-varying",4,"Hecate Lowlands",1138.44582657272,254.639126742233,0.62694321991774,0.558264271596912
"596",1991,"hugh_ck",14,6,"northern_coastal",100,0.376,0.41,0.394,160,169,165,0.714,0.286,0,509,544,525,5.086690628,5.444447998,5.252115048,1.6266274477931,1.69459637346807,1.65863086176041,0.41,"Time-varying",5,"Inner Waters",391.436350372076,121.052037310486,0.538346686293329,0.761591016419117
"597",1991,"kadeen",38,4,"lower_skeena",150,0.624,NA,NA,399,NA,NA,0.571,0.426,0.003,401,NA,NA,2.674809648,NA,NA,0.983878218189835,NA,NA,0.624,"Time-varying",3,"Skeena",583.850955510561,137.382758239574,0.620988377461546,1.004849724484
"598",1991,"kasiks",34,4,"lower_skeena",3000,0.624,NA,NA,7979,NA,NA,0.571,0.426,0.003,5579,NA,NA,1.859521092,NA,NA,0.620318977152753,NA,NA,0.624,"Time-varying",3,"Skeena",1381.24988299039,269.68205526023,0.667255060672628,0.935174623285697
"599",1991,"kemano",5,6,"northern_coastal",2000,0.376,0.41,0.394,3205,3390,3298,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",5,"Inner Waters",3264.52135887954,1215.90621476036,0.467817913131835,0.876409364607761
"600",1991,"kildala",10,6,"northern_coastal",NA,0.376,0.41,0.394,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",5,"Inner Waters",1373.82480860289,516.948554151755,0.46259836252394,0.886297992416223
"601",1991,"kiltush",6,6,"northern_coastal",NA,0.376,0.41,0.394,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",5,"Inner Waters",335.773760821787,127.224514161661,0.459222198292521,0.89281398313161
"602",1991,"kiskosh_ck",15,6,"northern_coastal",NA,0.376,0.41,0.394,NA,NA,NA,0.714,0.286,0,61,65,63,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",5,"Inner Waters",94.2320581149552,34.5846901048952,0.469281119826097,0.873676742315854
"603",1991,"kitwanga",42,4,"middle_skeena",500,0.624,NA,NA,1330,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624,"Time-varying",3,"Skeena",3316.23617933619,673.5467893154,0.655063151860315,0.95257991268155
"604",1991,"lachmach",48,3,"portland_observatory",1050,0.653,NA,NA,3026,NA,NA,0.54758,0.44965,0.00275,4050,NA,NA,3.857340932,NA,NA,1.34997806837125,NA,NA,0.653,"Time-varying",2,"Nass",1173.16743659307,165.756410545221,0.741654714015992,0.880463627695515
"605",1991,"martin",27,8,"northern_coastal",3000,0.376,0.41,0.394,4808,5085,4946,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",6,"Central Coast (South)",2429.15913097538,744.723166588463,0.525150200812815,0.780729016889666
"606",1991,"meziadin",46,3,"upper_nass",132,0.653,NA,NA,380,NA,NA,0.68127,0.31776,0.00072,10742,NA,NA,NA,NA,NA,NA,NA,NA,0.653,"Time-varying",2,"Nass",2943.91223489899,396.783350558626,0.745348464196625,0.876100282441498
"607",1991,"nangeese_kspx",41,4,"middle_skeena",NA,0.624,NA,NA,NA,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624,"Time-varying",3,"Skeena",1053.82974270318,215.621038768605,0.652557199534671,0.956238013226987
"608",1991,"necleetsconnay",31,8,"bella_coola_dean",NA,0.383,0.41,0.394,NA,NA,NA,0.945945946,0.054054054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",6,"Central Coast (South)",430.193608213575,130.748114629368,0.529764777360685,0.773928387694328
"609",1991,"nias",23,6,"hecate_strait_mainland",225,0.325,0.35,0.394,333,346,371,0.854411765,0.141176471,0.004411765,679,724,783,3.017632196,3.216880715,3.47794476,1.10447248280623,1.16841216799218,1.24644153311476,0.35,"Time-varying",4,"Hecate Lowlands",201.557919859815,38.1656680495366,0.675076634101298,0.51845965675577
"610",1991,"pallant_ck",51,2,"haida_gwaii_east",5249,0.21,NA,NA,6644,NA,NA,0.854,0.141,0.004,4444,NA,NA,0.846642693,NA,NA,-0.166476523392882,NA,NA,0.21,"Time-varying",1,"Haida Gwaii",1828.81447518887,642.760277461503,0.503745246624357,0.416877382778754
"611",1991,"paril",7,6,"northern_coastal",125,0.376,0.41,0.394,200,212,206,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",5,"Inner Waters",389.883080448756,145.035791060612,0.467292923596999,0.877393984150272
"612",1991,"quaal",16,6,"hecate_strait_mainland",NA,0.325,0.35,0.394,NA,NA,NA,0.854411765,0.141176471,0.004411765,886,944,1019,NA,NA,NA,NA,NA,NA,0.35,"Time-varying",4,"Hecate Lowlands",13716.4259934312,3182.60692010474,0.62438507868235,0.560551512119109
"613",1991,"quartcha",26,7,"northern_coastal",355,0.376,0.41,0.394,569,602,585,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",6,"Central Coast (South)",521.700015269802,160.328619125028,0.526789122087103,0.77830004988639
"614",1991,"riordan",17,6,"northern_coastal",NA,0.376,0.41,0.394,NA,NA,NA,0.714,0.286,0,84,90,87,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",5,"Inner Waters",103.088807869162,38.9814113318111,0.463864704118795,0.883878416183612
"615",1991,"roscoe",25,7,"northern_coastal",560,0.376,0.41,0.394,897,949,923,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",6,"Central Coast (South)",880.011343209191,265.221739968379,0.533426886155738,0.768615176026762
"616",1991,"salloomt",52,8,"bella_coola_dean",NA,0.383,0.41,0.394,NA,NA,NA,0.945945946,0.054054054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,"Time-varying",6,"Central Coast (South)",322.636390839041,98.796412563611,0.527446258433215,0.777330379056834
"617",1991,"sylvia_ck",2,5,"hecate_strait_mainland",NA,0.325,0.35,0.394,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,"Time-varying",4,"Hecate Lowlands",81.9254308622508,18.4608462265063,0.625225070331546,0.559798409578172
"618",1991,"tlell",49,2,"haida_gwaii_graham_isl_low",1500,0.21,NA,NA,1899,NA,NA,0.854,0.141,0.004,16615,NA,NA,11.0769108,NA,NA,2.40486283378052,NA,NA,0.21,"Time-varying",1,"Haida Gwaii",4243.7527433962,910.8516225513,0.632584649342328,0.331971381566607
"619",1991,"tsimtack_lk",3,5,"hecate_strait_mainland",NA,0.325,0.35,0.394,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,"Time-varying",4,"Hecate Lowlands",449.893622846732,101.702003692258,0.627850838771486,0.557457246827676
"620",1991,"tyler_ck",24,6,"hecate_strait_mainland",350,0.325,0.35,0.394,518,538,577,0.854411765,0.141176471,0.004411765,605,645,698,1.728760795,1.843181253,1.993371458,0.547404848373575,0.611493020569274,0.689827405198486,0.35,"Time-varying",4,"Hecate Lowlands",241.481099216453,60.5419473683398,0.608176437573258,0.575490891091684
